Date,Open,Low,High,Close,Volume
2025-07-03 12:22:00,109138.04,109138.04,109183.51,109145.28,40270762.666666664
2025-07-03 12:23:00,109154.63,109154.63,109199.54,109181.58,40178810.31111111
2025-07-03 12:24:00,109181.57,109181.57,109230.02,109195.21,40195965.155555554
2025-07-03 12:25:00,109209.9,109134.86,109209.9,109166.59,40195965.155555554
2025-07-03 12:26:00,109190.87,109190.87,109274.37,109270.14,40061132.8
2025-07-03 12:27:00,109279.57,109136.45,109282.86,109136.45,40035413.333333336
2025-07-03 12:28:00,109164.19,109164.19,109256.39,109231.95,40035413.333333336
2025-07-03 12:29:00,109259.41,109226.76,109270.98,109232.98,39947761.777777776
2025-07-03 12:30:00,109209.31,109200.03,109239.78,109204.82,39286445.51111111
2025-07-03 12:31:00,109199.19,109199.19,109250.7,109230.13,39286445.51111111
2025-07-03 12:32:00,109233.27,109233.27,109300.56,109300.02,39890437.68888889
2025-07-03 12:33:00,109308.73,109280.84,109315.39,109315.39,39237961.95555556
2025-07-03 12:34:00,109315.4,109289.65,109315.4,109310.87,38207135.28888889
2025-07-03 12:35:00,109300.0,109250.62,109300.0,109250.62,39487115.37777778
2025-07-03 12:36:00,109263.95,109216.35,109292.12,109292.12,39468873.95555556
2025-07-03 12:37:00,109295.54,109273.27,109319.4,109302.23,39458884.266666666
2025-07-03 12:38:00,109314.22,109314.22,109367.74,109349.96,39420068.97777778
2025-07-03 12:39:00,109342.18,109342.18,109375.74,109367.23,39407923.2
2025-07-03 12:40:00,109375.97,109351.49,109400.0,109400.0,39372233.95555556
2025-07-03 12:41:00,109400.0,109400.0,109456.07,109431.1,38588134.4
2025-07-03 12:42:00,109431.1,109419.0,109444.02,109419.0,38588134.4
2025-07-03 12:43:00,109401.01,109359.66,109420.83,109420.83,39287310.222222224
2025-07-03 12:44:00,109405.5,109388.03,109435.82,109418.36,38907104.71111111
2025-07-03 12:45:00,109420.0,109420.0,109574.2,109572.02,39574638.93333333
2025-07-03 12:46:00,109606.16,109541.5,109606.16,109583.1,39573011.91111111
2025-07-03 12:47:00,109595.89,109580.83,109695.89,109690.0,39547337.95555556
2025-07-03 12:48:00,109706.0,109683.13,109722.36,109684.43,39556169.95555556
